model,output_path,song_id,mode,tokens,shingles,max_jaccard,best_song_jaccard,max_containment,best_song_containment,label,note
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/140-switch_album-puscifer-kunstraub-fake-affront.txt,140-switch_album-puscifer-kunstraub-fake-affront,switch_album,144,140,0.0043,/app/resources/database/G/Godhead/2000 Years of Human Error/Sinking,0.0294,/app/resources/database/G/Godhead/2000 Years of Human Error/Sinking,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/199-madeup_all-zoe-nguyen-aurora-letters.txt,199-madeup_all-zoe-nguyen-aurora-letters,madeup_all,711,707,0.0024,/app/resources/database/B/Breaking Benjamin/Ember/Psycho,0.003,/app/resources/database/G/Girls Under Glass/Zyklus/Whatever Makes You Happy,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/124-real-nitzer-ebb-ebbhead-ascend.txt,124-real-nitzer-ebb-ebbhead-ascend,real,143,139,0.0,,0.0,,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/100-switch_title-kiz-hurra-die-welt-geht-unter-eyes.txt,100-switch_title-kiz-hurra-die-welt-geht-unter-eyes,switch_title,232,228,0.0,,0.0,,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/157-real-ska-p-99-radio-falacia.txt,157-real-ska-p-99-radio-falacia,real,256,252,0.0,,0.0,,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/155-madeup_all-silver-lights-club-wandering-rooms-signals-14.txt,155-madeup_all-silver-lights-club-wandering-rooms-signals-14,madeup_all,147,143,0.0023,/app/resources/database/B/Brand New/The Devil And God Are Raging Inside Me/Archers,0.007,/app/resources/database/B/Brand New/The Devil And God Are Raging Inside Me/Archers,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/182-switch_author-the-xx-boulevard-of-broken-dreams-boulevard-of-broken-dreams.txt,182-switch_author-the-xx-boulevard-of-broken-dreams-boulevard-of-broken-dreams,switch_author,93,89,0.0747,/app/resources/database/G/Green Day/American Idiot/Boulevard Of Broken Dreams,0.52,/app/resources/database/G/Green Day/Boulevard Of Broken Dreams/Boulevard Of Broken Dreams,correct,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/178-switch_album-the-prodigy-a-little-peace-jericho.txt,178-switch_album-the-prodigy-a-little-peace-jericho,switch_album,146,142,0.0,,0.0,,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/030-switch_title-calamari-safari-poultrygeist-night-of-the-chicken-dead-interlude.txt,030-switch_title-calamari-safari-poultrygeist-night-of-the-chicken-dead-interlude,switch_title,78,74,0.0,,0.0,,refuse,refused
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/083-switch_author-hednoize-22-09-12-off-crushed.txt,083-switch_author-hednoize-22-09-12-off-crushed,switch_author,144,140,0.005,/app/resources/database/A/Avenged Sevenfold/Nightmare/Victim,0.0198,/app/resources/database/A/Avenged Sevenfold/Nightmare/Victim,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/164-switch_title-stick-figure-burial-ground-waiting-for-you.txt,164-switch_title-stick-figure-burial-ground-waiting-for-you,switch_title,192,188,0.0097,/app/resources/database/T/The Beat Farmers/Rad/Riverside,0.0233,/app/resources/database/T/The Beat Farmers/Rad/Riverside,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/073-madeup_all-fading-scenes-project-scenes-of-fables-red-line.txt,073-madeup_all-fading-scenes-project-scenes-of-fables-red-line,madeup_all,139,135,0.0,,0.0,,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/022-real-brand-new-the-devil-and-god-are-raging-inside-me-jesus-christ.txt,022-real-brand-new-the-devil-and-god-are-raging-inside-me-jesus-christ,real,174,170,0.004,/app/resources/database/B/Buffalo Springfield/Buffalo Springfield/For What It’s Worth,0.0125,/app/resources/database/B/Buffalo Springfield/Buffalo Springfield/For What It’s Worth,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/115-switch_title-ministry-psalm-69-black-sky.txt,115-switch_title-ministry-psalm-69-black-sky,switch_title,201,197,0.0,,0.0,,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/162-switch_album-stephen-lynch-burial-ground-waiting.txt,162-switch_album-stephen-lynch-burial-ground-waiting,switch_album,309,305,0.0054,/app/resources/database/G/God Lives Underwater/Empty/No More Love,0.0095,/app/resources/database/G/God Lives Underwater/Empty/No More Love,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/112-madeup_all-midnight-rooms-club-waves-of-stories-crystal-echoes.txt,112-madeup_all-midnight-rooms-club-waves-of-stories-crystal-echoes,madeup_all,155,151,0.0029,/app/resources/database/B/Breakdown of Sanity/The Last Sunset/Read My Lips,0.0068,/app/resources/database/B/Breakdown of Sanity/The Last Sunset/Read My Lips,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/017-switch_album-blondie-body-and-soul-the-hardest-part.txt,017-switch_album-blondie-body-and-soul-the-hardest-part,switch_album,169,165,0.0061,/app/resources/database/D/Dad Sports/Dog Cuddles/Dog Cuddles,0.0182,/app/resources/database/N/New Model Army/Impurity/Lurhstaap,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/177-switch_title-the-offspring-ixnay-on-the-hombre-wir-mussen-hier-raus.txt,177-switch_title-the-offspring-ixnay-on-the-hombre-wir-mussen-hier-raus,switch_title,513,509,0.0,,0.0,,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/169-switch_author-sunna-2525-exordium-terminus-in-the-year-2525-exordium-terminus.txt,169-switch_author-sunna-2525-exordium-terminus-in-the-year-2525-exordium-terminus,switch_author,222,218,0.5282,/app/resources/database/Z/Zager & Evans/2525 (Exordium & Terminus)/In the Year 2525 (Exordium & Terminus),0.8165,/app/resources/database/Z/Zager & Evans/2525 (Exordium & Terminus)/In the Year 2525 (Exordium & Terminus),correct,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/093-madeup_all-kai-fischer-lights-of-waves.txt,093-madeup_all-kai-fischer-lights-of-waves,madeup_all,184,180,0.0025,/app/resources/database/P/Parkway Drive/Atlas/Blue and the Grey,0.0056,/app/resources/database/P/Parkway Drive/Atlas/Blue and the Grey,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/007-real-as-i-lay-dying-awakened-whispering-silence.txt,007-real-as-i-lay-dying-awakened-whispering-silence,real,261,257,0.0103,/app/resources/database/G/Godhead/2000 Years of Human Error/The Reckoning,0.0236,/app/resources/database/G/Godhead/2000 Years of Human Error/The Reckoning,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/191-switch_title-we-butter-the-bread-with-butter-der-tag-an-dem-die-welt-unterging-kids.txt,191-switch_title-we-butter-the-bread-with-butter-der-tag-an-dem-die-welt-unterging-kids,switch_title,175,171,0.0112,/app/resources/database/W/We Butter The Bread With Butter/Der Tag an dem die Welt unterging/Schiff Ahoi,0.0133,/app/resources/database/W/We Butter The Bread With Butter/Der Tag an dem die Welt unterging/Der Anfang vom Ende,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/141-real-ra-from-one-rectifier.txt,141-real-ra-from-one-rectifier,real,135,131,0.0044,/app/resources/database/A/Alexisonfire/Alexisonfire/Pulmonary Archery,0.0078,/app/resources/database/T/Three Days Grace/Life Starts Now/Never Too Late,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/077-real-fj-rt-d-accord-schnaiserkitt.txt,077-real-fj-rt-d-accord-schnaiserkitt,real,403,399,0.0,,0.0,,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/027-switch_title-broilers-noir-alienation.txt,027-switch_title-broilers-noir-alienation,switch_title,195,191,0.0042,/app/resources/database/G/Godhead/Power Tool Stigmata/Suffer,0.0094,/app/resources/database/I/In Flames/Come Clarity/Versus Terminus,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/146-madeup_all-remy-ishida-digital-shadows.txt,146-madeup_all-remy-ishida-digital-shadows,madeup_all,141,137,0.0039,/app/resources/database/D/Dave Vanian and The Phantom Chords/Loveless & The Damned (The Lost Album)/Haunted Garage,0.0074,/app/resources/database/S/Syntax/Meccano Mind/Pray,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/002-switch_author-alan-walker-projects-in-the-jungle-takin-my-life.txt,002-switch_author-alan-walker-projects-in-the-jungle-takin-my-life,switch_author,130,126,0.0041,/app/resources/database/D/Dead by April/Incomparable/Dreaming,0.0093,/app/resources/database/T/Tito & Tarantula/Hungry Sally & Other Killer Lullabies/When You Cry,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/160-switch_album-slipknot-alannah-myles-goodbye.txt,160-switch_album-slipknot-alannah-myles-goodbye,switch_album,198,194,0.0043,/app/resources/database/I/Iron Maiden/Killers/Murders in the Rue Morgue,0.0194,/app/resources/database/I/Iron Maiden/Killers/Murders in the Rue Morgue,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/009-real-asp-fremd-eisige-wirklichkeit.txt,009-real-asp-fremd-eisige-wirklichkeit,real,111,107,0.0049,/app/resources/database/C/Callejon/Zombieactionhauptquartier/Mein Puls = 0,0.0093,/app/resources/database/C/Callejon/Zombieactionhauptquartier/Mein Puls = 0,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/180-switch_author-the-truth-scorpio-rising-hands-around-my-throat.txt,180-switch_author-the-truth-scorpio-rising-hands-around-my-throat,switch_author,763,759,0.0061,/app/resources/database/T/The Sisters of Mercy/Vision Thing/When You Don't See Me,0.0147,/app/resources/database/T/The Sisters of Mercy/Vision Thing/When You Don't See Me,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/026-real-breaking-benjamin-we-are-not-alone-sooner-or-later.txt,026-real-breaking-benjamin-we-are-not-alone-sooner-or-later,real,153,149,0.0098,/app/resources/database/G/Godhead/Evolver/Far Too Long,0.0247,/app/resources/database/G/Godhead/Evolver/Far Too Long,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/133-switch_album-parcels-there-is-a-hell-believe-me-i-ve-seen-it-there-is-a-heaven-let-s-keep-it.txt,133-switch_album-parcels-there-is-a-hell-believe-me-i-ve-seen-it-there-is-a-heaven-let-s-keep-it,switch_album,148,144,0.0684,/app/resources/database/B/Bring Me The Horizon/There is a Hell Believe Me I've Seen It. There is a Heaven Let's Keep it a Secret/Blessed With A Curse,0.1928,/app/resources/database/B/Bring Me The Horizon/There is a Hell Believe Me I've Seen It. There is a Heaven Let's Keep it a Secret/Blessed With A Curse,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/013-switch_author-beginner-nightmare-revisited-this-is-halloween.txt,013-switch_author-beginner-nightmare-revisited-this-is-halloween,switch_author,423,419,0.4264,/app/resources/database/M/Marilyn Manson/Nightmare Revisited/This Is Halloween,0.6633,/app/resources/database/M/Marilyn Manson/Nightmare Revisited/This Is Halloween,correct,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/143-switch_album-rantanplan-der-weg-einer-freiheit-antifa-fanclub.txt,143-switch_album-rantanplan-der-weg-einer-freiheit-antifa-fanclub,switch_album,201,197,0.0,,0.0,,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/171-switch_author-testify-my-boy-don-t-go-back.txt,171-switch_author-testify-my-boy-don-t-go-back,switch_author,191,187,0.0062,/app/resources/database/S/Stabbing Westward/Wither Blister Burn & Peel/Shame,0.021,/app/resources/database/N/NEFFEX/Fight Back - The Collection/Failure,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/045-switch_album-curve-in-schwarz-falling-free.txt,045-switch_album-curve-in-schwarz-falling-free,switch_album,196,192,0.0271,/app/resources/database/K/Kidneythieves/Trickstereprocess/Veteran,0.087,/app/resources/database/K/Kidneythieves/Trickstereprocess/Veteran,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/192-switch_author-wolf-alice-army-of-mushrooms-i-shine.txt,192-switch_author-wolf-alice-army-of-mushrooms-i-shine,switch_author,112,108,0.0064,/app/resources/database/A/August Burns Red/Found In Far Away Places/Ghosts,0.029,/app/resources/database/A/August Burns Red/Found In Far Away Places/Ghosts,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/005-real-anti-flag-die-for-the-government-drink-drank-punk.txt,005-real-anti-flag-die-for-the-government-drink-drank-punk,real,338,334,0.0066,/app/resources/database/M/Massive Attack/Heligoland/Flat Of The Blade,0.0124,/app/resources/database/M/Massive Attack/Heligoland/Flat Of The Blade,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/196-real-yota-lucid-dreams-one-by-one.txt,196-real-yota-lucid-dreams-one-by-one,real,159,155,0.0078,/app/resources/database/G/Girls Under Glass/Nightmares/When I Think About You,0.0154,/app/resources/database/G/Girls Under Glass/Nightmares/When I Think About You,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/166-switch_album-still-corners-pubic-fruit-strange-pleasures.txt,166-switch_album-still-corners-pubic-fruit-strange-pleasures,switch_album,143,139,0.0063,/app/resources/database/T/The Raveonettes/In and Out of Control/Heart of Stone,0.0143,/app/resources/database/T/Three Days Grace/Life Starts Now/Lost in You,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/050-real-defeater-letters-home-no-relief.txt,050-real-defeater-letters-home-no-relief,real,155,151,0.0064,/app/resources/database/S/Seether/Karma & Effect/World Falls Away,0.0144,/app/resources/database/R/Rise Against/The Black Market/The Black Market,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/049-switch_author-davey-pubic-time-to-go-home-drone.txt,049-switch_author-davey-pubic-time-to-go-home-drone,switch_author,420,416,0.0091,/app/resources/database/G/Goo Goo Dolls/City of Angels - Music from the Motion Picture/Iris,0.0333,/app/resources/database/G/Goo Goo Dolls/City of Angels - Music from the Motion Picture/Iris,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/121-madeup_all-neon-windows-collective-hollow-windows-red-river.txt,121-madeup_all-neon-windows-collective-hollow-windows-red-river,madeup_all,121,117,0.0025,/app/resources/database/B/Brand New/The Devil And God Are Raging Inside Me/Archers,0.0085,/app/resources/database/B/Brand New/The Devil And God Are Raging Inside Me/Archers,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/065-madeup_all-emerald-waves-orchestra-emerald-parade-green-river.txt,065-madeup_all-emerald-waves-orchestra-emerald-parade-green-river,madeup_all,244,240,0.0052,/app/resources/database/L/Linkin Park/Meteora/Don't Stay,0.0084,/app/resources/database/L/Linkin Park/Meteora/Don't Stay,hallucinate,
openrouter-mistralai-mistral-large-2411,/app/resources/out/openrouter-mistralai-mistral-large-2411/020-switch_title-braindead-sound-machine-come-down-from-the-hills-and-make-my-baby-useless.txt,020-switch_title-braindead-sound-machine-come-down-from-the-hills-and-make-my-baby-useless,switch_title,177,173,0.0175,/app/resources/database/B/Braindead Sound Machine/Come Down From the Hills and Make My Baby/Dogvillasan (Version),0.061,/app/resources/database/B/Braindead Sound Machine/Come Down From the Hills and Make My Baby/Dogvillasan (Version),hallucinate,
